kingdom	phylum	class	order	family	genus	species
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	Actinomyces	Actinomyces_oral_taxon_414
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	Actinomyces	Actinomyces_oral_taxon_897
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	Actinomyces	Actinomyces_Z16
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	Actinomyces	Actinomyces_zg_325
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	Actinomyces	Actinomyces_tangfeifanii
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	Actinomyces	Actinomyces_viscosus
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micromonosporales	f__Micromonosporaceae	Actinoplanes	Actinoplanes_derwentensis
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micromonosporales	f__Micromonosporaceae	Actinoplanes	Actinoplanes_friuliensis
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micromonosporales	f__Micromonosporaceae	Actinoplanes	Actinoplanes_missouriensis
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micromonosporales	f__Micromonosporaceae	Actinoplanes	Actinoplanes_N902_109
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micromonosporales	f__Micromonosporaceae	Actinoplanes	Actinoplanes_OR16
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micromonosporales	f__Micromonosporaceae	Actinoplanes	Actinoplanes_teichomyceticus
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	Actinopolymorpha	Actinopolymorpha_singaporensis
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Actinopolysporales	f__Actinopolysporaceae	Actinopolyspora	Actinopolyspora_erythraea
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Pseudonocardiales	f__Pseudonocardiaceae	Actinosynnema	Actinosynnema_mirum
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Pseudonocardiales	f__Pseudonocardiaceae	Actinosynnema	Actinosynnema_pretiosum
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	Actinotignum	Actinotignum_schaalii
k__Bacteria	p_Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	Acutalibacter	Acutalibacter_muris
k__Bacteria	p_Actinobacteria	c__Coriobacteriia	o__Eggerthellales	f__Eggerthellaceae	Adlercreutzia	Adlercreutzia_equolifaciens
k__Bacteria	p_Actinobacteria	c__Coriobacteriia	o__Eggerthellales	f__Eggerthellaceae	Adlercreutzia	Adlercreutzia_8CFCBH1
k__Viruses	p_Nucleocytoviricota	c__Pokkesviricetes	o__Chitovirales	f__Poxviridae	Betaentomopoxvirus	Adoxophyes_honmai_entomopoxvirus
k__Viruses				f__Baculoviridae	Betabaculovirus	Adoxophyes_orana_granulovirus
k__Viruses				f__Baculoviridae	Alphabaculovirus	Adoxophyes_orana_nucleopolyhedrovirus
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Advenella	Advenella_kashmirensis
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Advenella	Advenella_mimigardefordensis
k__Viruses						Aedes_camptorhynchus_reo_like_virus
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Aequorivita	Aequorivita_H23M31
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Aequorivita	Aequorivita_sublithincola
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Aeribacillus	Aeribacillus_pallidus
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	Aerococcus	Aerococcus_christensenii
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	Aerococcus	Aerococcus_sanguinicola
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	Aerococcus	Aerococcus_urinae
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	Aerococcus	Aerococcus_urinaeequi
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	Aerococcus	Aerococcus_urinaehominis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	Aerococcus	Aerococcus_viridans
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	Aeromicrobium	Aeromicrobium_choanae
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	Aeromicrobium	Aeromicrobium_erythreum
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	Aeromicrobium	Aeromicrobium_marinum
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	Aeromicrobium	Aeromicrobium_592
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	Aeromicrobium	Aeromicrobium_A1_2
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	Aeromicrobium	Aeromicrobium_MF47
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Aeromonas	Aeromonas_caviae
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Aeromonas	Aeromonas_dhakensis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Aeromonas	Aeromonas_encheleia
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Aeromonas	Aeromonas_hydrophila
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Aeromonas	Aeromonas_media
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Myoviridae		Aeromonas_phage_4_L372XY
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Ackermannviridae		Aeromonas_phage_phiA8_29
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Myoviridae		Aeromonas_phage_phiAS5
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Myoviridae		Aeromonas_phage_PX29
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Aeromonas	Aeromonas_rivipollensis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Aeromonas	Aeromonas_salmonicida
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Aeromonas	Aeromonas_schubertii
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Aeromonas	Aeromonas_1805
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Aeromonas	Aeromonas_2692_1
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Aeromonas	Aeromonas_ASNIH1
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Aeromonas	Aeromonas_ASNIH2
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Aeromonas	Aeromonas_ASNIH3
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Aeromonas	Aeromonas_ASNIH4
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Aeromonas	Aeromonas_ASNIH5
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Aeromonas	Aeromonas_ASNIH7
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Aeromonas	Aeromonas_CA23
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Aeromonas	Aeromonas_CU5
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Aeromonas	Aeromonas_Ne_1
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Aeromonas	Aeromonas_veronii
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Autographiviridae	Aerosvirus	Aeromonas_virus_25AhydR2PP
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Myoviridae		Aeromonas_virus_65
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Myoviridae	Tulanevirus	Aeromonas_virus_Aes508
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Autographiviridae	Ahphunavirus	Aeromonas_virus_Ahp1
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Autographiviridae	Aerosvirus	Aeromonas_virus_AS7
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Autographiviridae	Ahphunavirus	Aeromonas_virus_CF7
k__Viruses						Aeropyrum_pernix_spindle_shaped_virus_1
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	Aerosticca	Aerosticca_soli
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Afipia	Afipia_GAS231
k__Viruses	p_Nucleocytoviricota	c__Pokkesviricetes	o__Asfuvirales	f__Asfarviridae	Asfivirus	African_swine_fever_virus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Cellvibrionales	f__Cellvibrionaceae	Agarilytica	Agarilytica_rhodophyticola
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Agarivorans	Agarivorans_gilvus
k__Eukaryota	p_Rhodophyta	c__Florideophyceae	o__Gracilariales	f__Gracilariaceae	Agarophyton	Agarophyton_chilense
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	Aggregatibacter	Aggregatibacter_actinomycetemcomitans
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	Aggregatibacter	Aggregatibacter_aphrophilus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	Aggregatibacter	Aggregatibacter_segnis
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	Agrobacterium	Agrobacterium_deltaense
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	Agrobacterium	Agrobacterium_fabrum
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	Agrobacterium	Agrobacterium_genomosp_1
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	Agrobacterium	Agrobacterium_larrymoorei
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	Agrobacterium	Agrobacterium_rhizogenes
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	Agrobacterium	Agrobacterium_CGMCC_11546
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	Agrobacterium	Agrobacterium_H13_3
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	Agrobacterium	Agrobacterium_MA01
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	Agrobacterium	Agrobacterium_RAC06
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	Agrobacterium	Agrobacterium_T29
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	Agrobacterium	Agrobacterium_tumefaciens
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Myoviridae	Polybotosvirus	Agrobacterium_virus_Atuph07
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	Agrobacterium	Agrobacterium_vitis
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	Agrococcus	Agrococcus_carbonis
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	Agrococcus	Agrococcus_jejuensis
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	Agrococcus	Agrococcus_SGAir0287
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	Agromyces	Agromyces_aureus
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	Agromyces	Agromyces_flavus
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	Agromyces	Agromyces_protaetiae
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	Agromyces	Agromyces_HY052
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	Agromyces	Agromyces_KACC_19306
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	Agromyces	Agromyces_LHK192
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	Agromyces	Agromyces_MF30_A
k__Viruses				f__Baculoviridae	Alphabaculovirus	Agrotis_ipsilon_multiple_nucleopolyhedrovirus
k__Viruses				f__Baculoviridae	Betabaculovirus	Agrotis_segetum_granulovirus
k__Viruses				f__Baculoviridae	Alphabaculovirus	Agrotis_segetum_nucleopolyhedrovirus_A
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	Ahniella	Ahniella_affigens
k__Viruses	p_Pisuviricota	c__Pisoniviricetes	o__Picornavirales	f__Picornaviridae		Aimelvirus_2
k__Bacteria	p_Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Akkermansiaceae	Akkermansia	Akkermansia_glycaniphila
k__Bacteria	p_Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Akkermansiaceae	Akkermansia	Akkermansia_muciniphila
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae		Alcaligenaceae_bacterium_SJ_26
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Alcaligenes	Alcaligenes_aquatilis
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Alcaligenes	Alcaligenes_faecalis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Alcanivoracaceae	Alcanivorax	Alcanivorax_borkumensis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Alcanivoracaceae	Alcanivorax	Alcanivorax_dieselolei
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Alcanivoracaceae	Alcanivorax	Alcanivorax_pacificus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Alcanivoracaceae	Alcanivorax	Alcanivorax_N3_2A
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Alcanivoracaceae	Alcanivorax	Alcanivorax_NBRC_101098
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Alcanivoracaceae	Alcanivorax	Alcanivorax_xenomutans
k__Viruses	p_Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Herpesviridae	Macavirus	Alcelaphine_gammaherpesvirus_2
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Algibacter	Algibacter_alginicilyticus
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Algibacter	Algibacter_L1A34
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Algibacter	Algibacter_L3A6
k__Bacteria	p_Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cyclobacteriaceae	Algoriphagus	Algoriphagus_machipongonensis
k__Bacteria	p_Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cyclobacteriaceae	Algoriphagus	Algoriphagus_sanaruensis
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	Alicycliphilus	Alicycliphilus_denitrificans
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Alicyclobacillaceae	Alicyclobacillus	Alicyclobacillus_acidocaldarius
k__Bacteria	p_Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	Alienimonas	Alienimonas_californiensis
k__Bacteria	p_Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Campylobacteraceae	Aliiarcobacter	Aliiarcobacter_faecis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Aliivibrio	Aliivibrio_fischeri
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Aliivibrio	Aliivibrio_salmonicida
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Aliivibrio	Aliivibrio_wodanis
k__Bacteria	p_Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	Alistipes	Alistipes_communis
k__Bacteria	p_Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	Alistipes	Alistipes_dispar
k__Bacteria	p_Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	Alistipes	Alistipes_finegoldii
k__Bacteria	p_Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	Alistipes	Alistipes_megaguti
k__Bacteria	p_Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	Alistipes	Alistipes_onderdonkii
k__Bacteria	p_Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	Alistipes	Alistipes_shahii
k__Bacteria	p_Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	Alistipes	Alistipes_dk3624
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Alkalihalobacillus	Alkalihalobacillus_clausii
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Alkalihalobacillus	Alkalihalobacillus_halodurans
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Alkalihalobacillus	Alkalihalobacillus_krulwichiae
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Alkalihalobacillus	Alkalihalobacillus_lehensis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Alkalihalobacillus	Alkalihalobacillus_pseudofirmus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Ectothiorhodospiraceae	Alkalilimnicola	Alkalilimnicola_ehrlichii
k__Bacteria	p_Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	Alkaliphilus	Alkaliphilus_metalliredigens
k__Bacteria	p_Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	Alkaliphilus	Alkaliphilus_oremlandii
k__Bacteria	p_Bacteroidetes	c__Bacteroidia	o__Marinilabiliales	f__Marinilabiliaceae	Alkalitalea	Alkalitalea_saponilacus
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Pseudonocardiales	f__Pseudonocardiaceae	Alloactinosynnema	Alloactinosynnema_L_07
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	Allochromatium	Allochromatium_vinosum
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Francisellaceae	Allofrancisella	Allofrancisella_frigidaquae
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Francisellaceae	Allofrancisella	Allofrancisella_guangzhouensis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Francisellaceae	Allofrancisella	Allofrancisella_inopinata
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Pseudonocardiales	f__Pseudonocardiaceae	Allokutzneria	Allokutzneria_albata
k__Bacteria	p_Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	Alloprevotella	Alloprevotella_E39
k__Bacteria	p_Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	Allopseudarcicella	Allopseudarcicella_aquatilis
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Pelagibacterales	f__Pelagibacteraceae		alpha_proteobacterium_HIMB5
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Pelagibacterales	f__Pelagibacteraceae		alpha_proteobacterium_HIMB59
k__Viruses	p_Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus_1
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae	Yuavirus	Alphaproteobacteria_virus_phiJl001
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Erythrobacteraceae	Altererythrobacter	Altererythrobacter_atlanticus
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Erythrobacteraceae	Altererythrobacter	Altererythrobacter_dongtanensis
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Erythrobacteraceae	Altererythrobacter	Altererythrobacter_epoxidivorans
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Erythrobacteraceae	Altererythrobacter	Altererythrobacter_ishigakiensis
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Erythrobacteraceae	Altererythrobacter	Altererythrobacter_mangrovi
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Erythrobacteraceae	Altererythrobacter	Altererythrobacter_marensis
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Erythrobacteraceae	Altererythrobacter	Altererythrobacter_namhicola
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Erythrobacteraceae	Altererythrobacter	Altererythrobacter_B11
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Erythrobacteraceae	Altererythrobacter	Altererythrobacter_BO_6
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Erythrobacteraceae	Altererythrobacter	Altererythrobacter_NS1
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Erythrobacteraceae	Altererythrobacter	Altererythrobacter_TH136
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Erythrobacteraceae	Altererythrobacter	Altererythrobacter_ZODW24
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Alteromonas	Alteromonas_addita
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Alteromonas	Alteromonas_australica
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Alteromonas	Alteromonas_macleodii
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Alteromonas	Alteromonas_mediterranea
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Alteromonas	Alteromonas_naphthalenivorans
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Alteromonas	Alteromonas_pelagimontana
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Podoviridae		Alteromonas_phage_vB_AmaP_AD45_P1
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Alteromonas	Alteromonas_76_1
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Alteromonas	Alteromonas_BL110
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Alteromonas	Alteromonas_Mac1
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Alteromonas	Alteromonas_MB_3u_76
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Alteromonas	Alteromonas_RKMC_009
